symbol,name,market,asset_type,currency,broker,tradability,nisa_category,investment_style,is_sbi_supported,is_active,is_leveraged,is_inverse,theme,sector,aliases,dividend_category,market_cap_tier,index_family,expense_ratio_pct,complexity,tags,data_quality,risk_band,metadata_source,metadata_as_of,metadata_updated_at,yahoo_symbol,country,exchange,local_symbol,primary_listing_country,trading_currency,settlement_currency,quote_currency,fx_pair_to_jpy,foreign_market_group,country_risk_band,liquidity_tier,foreign_data_quality,foreign_data_quality_reasons,sbi_foreign_tradability,sbi_foreign_tradability_as_of,sbi_foreign_tradability_source,sbi_tradability_status,sbi_tradability_verified,sbi_tradability_as_of,sbi_tradability_source,source_section,source_market,source_industry,source_description,source_url
FPT.VN,FPT FPT Corp,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,FPT;FPT FPT Corp;携帯電話販売やソフトウエアの受託開発を行う情報通信企業,none,,,,standard,technology,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.086434+00:00,FPT.VN,Vietnam,HOSE,FPT,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HOSE,,携帯電話販売やソフトウエアの受託開発を行う情報通信企業,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
FRT.VN,FPTデジタルリテール FPT Digital Retail,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,FRT;FPTデジタルリテール FPT Digital Retail;通信機器・IT関連製品等の販売とサービスを提供する会社。情報技術;システムインテグレーション;テレコミュニケーションを提供している。,none,,,,standard,technology,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.086490+00:00,FRT.VN,Vietnam,HOSE,FRT,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HOSE,,通信機器・IT関連製品等の販売とサービスを提供する会社。情報技術、システムインテグレーション、テレコミュニケーションを提供している。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
FTS.VN,FPT証券 FPT Securities,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,financial,financial,FTS;FPT証券 FPT Securities;ブローカー業務;自己売買業務;ポートフォリオ管理業務;引受・発行代理業務;投資コンサルタント業務;証券保管業務を提供している。,none,,,,standard,financial,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.086558+00:00,FTS.VN,Vietnam,HOSE,FTS,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HOSE,,ブローカー業務、自己売買業務、ポートフォリオ管理業務、引受・発行代理業務、投資コンサルタント業務、証券保管業務を提供している。,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
GAS.VN,ペトロベトナムガス Petro Vietnam Gas,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,utilities,utilities,GAS;ペトロベトナムガス Petro Vietnam Gas;液化石油ガス;天然ガスの販売;配送,none,,,,standard,utilities,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.086607+00:00,GAS.VN,Vietnam,HOSE,GAS,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HOSE,,液化石油ガス、天然ガスの販売、配送,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
GDT.VN,ドゥックタイン木材加工 Duc Thanh Wood Processing JSC,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,balanced,consumer,GDT;ドゥックタイン木材加工 Duc Thanh Wood Processing JSC;木材製品メーカー,none,,,,standard,balanced,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.086665+00:00,GDT.VN,Vietnam,HOSE,GDT,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HOSE,,木材製品メーカー,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
GIL.VN,ギリメックス（ビンタイン輸出入貿易） Binh Thanh Import Export Production,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,consumer,consumer,GIL;ギリメックス（ビンタイン輸出入貿易） Binh Thanh Import Export Production;家庭用収納製品や旅行かばんの製造・販売,none,,,,standard,consumer,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.086720+00:00,GIL.VN,Vietnam,HOSE,GIL,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HOSE,,家庭用収納製品や旅行かばんの製造・販売,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
GLT.VN,グローバル電気技術 Global Electrical Technology Corp,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,GLT;グローバル電気技術 Global Electrical Technology Corp;空調システム;電源装置;煙探知機;ネットワークケーブル;監視装置の製造販売,none,,,,standard,technology,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.086784+00:00,GLT.VN,Vietnam,HNX,GLT,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HNX,,空調システム、電源装置、煙探知機、ネットワークケーブル、監視装置の製造販売,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
GMD.VN,ジュマデプト GEMADEPT Corp,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,balanced,consumer,GMD;ジュマデプト GEMADEPT Corp;海運;ロジスチックス会社,none,,,,standard,balanced,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.086863+00:00,GMD.VN,Vietnam,HOSE,GMD,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HOSE,,海運、ロジスチックス会社,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
HAD.VN,ハノイ ハイズオンビール Ha Noi - Hai Duong Beer JSC,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,industrial,industrial,HAD;ハノイ ハイズオンビール Ha Noi - Hai Duong Beer JSC;ビールの製造販売,none,,,,standard,industrial,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.086925+00:00,HAD.VN,Vietnam,HNX,HAD,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HNX,,ビールの製造販売,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
HAG.VN,ホアン アイン ザーライ(HAGL) HAGL JSC,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,real_estate,real_estate,HAG;ホアン アイン ザーライ(HAGL) HAGL JSC;不動産開発から;林業;ゴムのプランテーション,none,,,,standard,real_estate,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.086974+00:00,HAG.VN,Vietnam,HOSE,HAG,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HOSE,,不動産開発から、林業、ゴムのプランテーション,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
HAP.VN,ハパコ Hapaco Group JSC,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,balanced,consumer,HAP;ハパコ Hapaco Group JSC;紙;包装用紙;木製品など製紙会社,none,,,,standard,balanced,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.087025+00:00,HAP.VN,Vietnam,HOSE,HAP,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HOSE,,紙、包装用紙、木製品など製紙会社,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
HAS.VN,ハノイ郵便電気工事 HACISCO JSC,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,HAS;ハノイ郵便電気工事 HACISCO JSC;ハノイやホーチミン市内で携帯・固定電話やインターネットサービスを提供する通信会社,none,,,,standard,technology,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.087070+00:00,HAS.VN,Vietnam,HOSE,HAS,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HOSE,,ハノイやホーチミン市内で携帯・固定電話やインターネットサービスを提供する通信会社,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
HAT.VN,ハノイ ビール貿易 Hanoi Beer Trading JSC,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,industrial,industrial,HAT;ハノイ ビール貿易 Hanoi Beer Trading JSC;ビールの製造販売,none,,,,standard,industrial,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.087119+00:00,HAT.VN,Vietnam,HNX,HAT,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HNX,,ビールの製造販売,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
HAX.VN,ハンサン モーター サービス Hang Xanh Motors Service JSC,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,automotive,consumer,HAX;ハンサン モーター サービス Hang Xanh Motors Service JSC;自動車販売,none,,,,standard,automotive,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.087171+00:00,HAX.VN,Vietnam,HOSE,HAX,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HOSE,,自動車販売,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
HBS.VN,ホアビン証券 Hoa Binh Securities JSC,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,financial,financial,HBS;ホアビン証券 Hoa Binh Securities JSC;証券会社,none,,,,standard,financial,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.087211+00:00,HBS.VN,Vietnam,HNX,HBS,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HNX,,証券会社,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
HCC.VN,ホアカム コンクリート Hoa Cam Concrete JSC,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,industrial,industrial,HCC;ホアカム コンクリート Hoa Cam Concrete JSC;コンクリートなどの建設資材メーカー,none,,,,standard,industrial,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.087261+00:00,HCC.VN,Vietnam,HNX,HCC,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HNX,,コンクリートなどの建設資材メーカー,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
HCM.VN,ホーチミン市証券 Ho Chi Minh City Securities Corp,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,financial,financial,HCM;ホーチミン市証券 Ho Chi Minh City Securities Corp;大手証券会社,none,,,,standard,financial,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.087324+00:00,HCM.VN,Vietnam,HOSE,HCM,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HOSE,,大手証券会社,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
HCT.VN,ハイフォンセメント運輸サービス Hai Phong Cement Transport and Trading,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,industrial,industrial,HCT;ハイフォンセメント運輸サービス Hai Phong Cement Transport and Trading;陸上・海上での輸送業務,none,,,,standard,industrial,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.087385+00:00,HCT.VN,Vietnam,HNX,HCT,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HNX,,陸上・海上での輸送業務,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
HDC.VN,バリア ブンタウ住宅開発 Ba Ria - Vung Tau House Development JSC,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,real_estate,real_estate,HDC;バリア ブンタウ住宅開発 Ba Ria - Vung Tau House Development JSC;不動産開発,none,,,,standard,real_estate,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.087433+00:00,HDC.VN,Vietnam,HOSE,HDC,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HOSE,,不動産開発,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
HDG.VN,ハド HA Do JSC,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,industrial,industrial,HDG;ハド HA Do JSC;建設会社,none,,,,standard,industrial,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.087484+00:00,HDG.VN,Vietnam,HOSE,HDG,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HOSE,,建設会社,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
HGM.VN,ハージャン鉱業機械 Ha Giang Mineral Mechanics JSC,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,HGM;ハージャン鉱業機械 Ha Giang Mineral Mechanics JSC;電気機器などの機械製品メーカー,none,,,,standard,technology,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.087536+00:00,HGM.VN,Vietnam,HNX,HGM,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HNX,,電気機器などの機械製品メーカー,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
HHC.VN,ハイハー製菓 Hai Ha Confectionery JSC,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,balanced,consumer,HHC;ハイハー製菓 Hai Ha Confectionery JSC;菓子メーカー,none,,,,standard,balanced,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.087602+00:00,HHC.VN,Vietnam,HNX,HHC,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HNX,,菓子メーカー,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
HJS.VN,ナムー水力発電 Nam Mu Hydropower JSC,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,utilities,utilities,HJS;ナムー水力発電 Nam Mu Hydropower JSC;電機メーカー,none,,,,standard,utilities,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.087652+00:00,HJS.VN,Vietnam,HNX,HJS,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HNX,,電機メーカー,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
HLC.VN,TKVハラム石炭 Vinacomin - HaLam Coal JSC,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,energy,energy,HLC;TKVハラム石炭 Vinacomin - HaLam Coal JSC;石炭採鉱メーカー,none,,,,standard,energy,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.087700+00:00,HLC.VN,Vietnam,HNX,HLC,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HNX,,石炭採鉱メーカー,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
HMC.VN,ホーチミンメタル Hochiminh City Metal Corp,vietnam,stock,VND,sbi_securities,tradable,unknown,lump_sum,true,true,false,false,technology,technology,HMC;ホーチミンメタル Hochiminh City Metal Corp;鉄鋼メーカー,none,,,,standard,technology,WARN,HIGH,sbi_vietnam_stock,2026-06-23,2026-06-22T16:51:23.087741+00:00,HMC.VN,Vietnam,HOSE,HMC,Vietnam,VND,VND,VND,VNDJPY,asean,HIGH,unknown,WARN,sbi_official_list_imported;market_metrics_missing;yahoo_symbol_requires_review;sector_inferred_from_description,tradable,2026-06-23,sbi_vietnam_stock,confirmed,true,2026-06-23,sbi_vietnam_stock,ベトナム株式一覧,HOSE,,鉄鋼メーカー,https://search.sbisec.co.jp/v2/popwin/info/stock/pop6040_vn_list.html
